"store_id","month","report_flag","net_sales_k","ln_sales","ai_share","web_visits_k","competitor_price","ad_spend_k","stockout_rate"
"ST022",2023-06-01,1,242.84,5.4924,31.76,29.85,104.32,6.1,4.32
"ST022",2023-07-01,1,262.85,5.5716,44.35,33.1,103.13,6.39,3.03
"ST022",2023-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2023-09-01,1,264.14,5.5765,48.91,30.83,103.28,6.07,3.69
"ST022",2023-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2023-11-01,1,267.98,5.5909,54.1,29.28,102.48,6.43,6.62
"ST022",2023-12-01,1,275.45,5.6184,57.99,33.03,101.5,5.78,7.04
"ST022",2024-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2024-02-01,1,314.28,5.7503,75.02,30.66,102.79,7.87,4.94
"ST022",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2024-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2024-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2024-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2024-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2024-08-01,1,302.26,5.7113,88.68,32.69,103.75,7.25,6.33
"ST022",2024-09-01,1,315.42,5.7539,89.41,36.03,105.98,5.47,5.9
"ST022",2024-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST022",2024-11-01,1,322.72,5.7768,91.43,35.01,102.82,5.31,8.11
"ST022",2024-12-01,1,328.03,5.7931,92,38.48,104.36,6.58,7.97
"ST023",2022-03-01,1,193.45,5.265,0,29.29,98.73,6.14,7.62
"ST023",2022-04-01,1,203.44,5.3154,0,27.51,99.74,7.08,4.86
"ST023",2022-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST023",2022-06-01,1,194.41,5.27,0,27.33,99.31,7.25,4.72
"ST023",2022-07-01,1,177.57,5.1793,0,25.74,101.97,5.71,4.65
"ST023",2022-08-01,1,180.04,5.1932,0,26.19,102.03,5.55,5.6
"ST023",2022-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST023",2022-10-01,1,186.32,5.2275,0,30.67,100.81,6.75,4.81
"ST023",2022-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST023",2022-12-01,1,173.33,5.1552,0,25.2,100.43,6.34,7.14
"ST023",2023-01-01,1,190.01,5.2471,0,30.04,102.61,6.52,6.94
"ST023",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST023",2023-03-01,1,195.81,5.2772,19.26,28.43,100.12,6.53,8.07
"ST023",2023-04-01,1,207.68,5.336,19.45,28.53,100.8,6.71,4.23
"ST023",2023-05-01,1,208.72,5.341,25.78,30.58,101.47,6.48,5.13
"ST023",2023-06-01,1,195.15,5.2738,21.21,30.8,101.05,5.32,7.74
"ST023",2023-07-01,1,207.54,5.3353,29.35,29.26,103.46,5.55,4.2
"ST023",2023-08-01,1,213.62,5.3642,40.08,32.54,102.08,6.34,4.9
"ST023",2023-09-01,1,230.09,5.4385,41.62,31.54,103.59,5.99,2.73
"ST023",2023-10-01,1,226.65,5.4234,54.07,30.22,102.49,6.24,4.69
"ST023",2023-11-01,1,236.96,5.4679,52.83,32.42,103.32,7.37,6.33
"ST023",2023-12-01,1,224.91,5.4157,49.77,30.66,100.76,7.48,8.27
"ST023",2024-01-01,1,247.69,5.5122,55.01,33.02,101.82,8.03,8.11
"ST023",2024-02-01,1,274.66,5.6155,65.83,39.64,102.67,6.83,8.45
"ST023",2024-03-01,1,286.51,5.6578,67.91,36.4,102.78,6.5,5.41
"ST023",2024-04-01,1,264.18,5.5766,77.97,32.35,101.76,6.83,4.33
"ST023",2024-05-01,1,266.19,5.5842,77.04,37.9,102.46,6.44,5.56
"ST023",2024-06-01,1,236.09,5.4642,79.42,34.67,104.06,6.72,7.76
"ST023",2024-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST023",2024-08-01,1,252.39,5.531,84.83,36.24,102.13,6.08,3.45
"ST023",2024-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST023",2024-10-01,1,259.01,5.5569,89.56,35.45,103.52,6.72,5.51
"ST023",2024-11-01,1,268.61,5.5933,91.18,37.95,103.43,5.32,4.91
"ST023",2024-12-01,1,256.65,5.5477,91.89,33.73,103.06,5.55,7.35
"ST024",2022-03-01,1,239.05,5.4767,0,31.29,100.04,7.34,6.64
"ST024",2022-04-01,1,229.96,5.4379,0,28.98,99.89,6.75,6.38
"ST024",2022-05-01,1,226.44,5.4225,0,31.93,98.93,6.63,5.91
"ST024",2022-06-01,1,212.96,5.3611,0,31.88,99.14,6.42,4.83
"ST024",2022-07-01,1,222.36,5.4043,0,29.11,100.65,6.83,2.52
"ST024",2022-08-01,1,221.42,5.4001,0,25.99,101.62,5.54,4.21
"ST024",2022-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST024",2022-10-01,1,229.93,5.4378,0,30.41,99.91,6.4,6.14
"ST024",2022-11-01,1,249.26,5.5185,16.94,32.12,99.11,6.8,4.42
"ST024",2022-12-01,1,252.6,5.5318,24.15,32.82,100.26,5.71,6.18
"ST024",2023-01-01,1,261.76,5.5674,25.46,35.58,100.82,5.05,5.93
"ST024",2023-02-01,1,268.52,5.5929,26.46,33.23,99.17,6.37,4.95
"ST024",2023-03-01,1,261.3,5.5657,26.39,34.84,99.97,5.72,6.49
"ST024",2023-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST024",2023-05-01,1,272.7,5.6084,41.75,36.49,101.45,6.65,4.88
"ST024",2023-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST024",2023-07-01,1,270.11,5.5988,48.4,35.62,104.41,5.57,6.61
"ST024",2023-08-01,1,283.73,5.648,62.02,32.01,102.72,6.42,2.82
"ST024",2023-09-01,1,292.63,5.6789,67.9,32.76,103.26,5.5,3.12
"ST024",2023-10-01,1,315.73,5.7549,74.67,32.47,103.9,6.94,3.94
"ST024",2023-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST024",2023-12-01,1,304.97,5.7202,70.11,37.48,100.24,5.99,6.84
"ST024",2024-01-01,1,296.9,5.6934,81.49,36.03,101.75,6.9,5.87
"ST024",2024-02-01,1,332.21,5.8058,80.56,37.56,102.98,6.93,5.22
"ST024",2024-03-01,1,304.13,5.7175,80.81,34.41,102.56,5.84,6.89
"ST024",2024-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST024",2024-05-01,1,336.5,5.8186,88.16,38.22,101.91,6.5,3.21
"ST024",2024-06-01,1,331.84,5.8046,91.49,38.44,103.31,6.7,3.64
"ST024",2024-07-01,1,320.5,5.7699,90.68,38.97,103.57,6.15,6.67
"ST024",2024-08-01,1,332.6,5.8069,92,35.39,104.92,7.09,4.55
"ST024",2024-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST024",2024-10-01,1,300.26,5.7047,92,39.45,105.65,6.12,6.76
"ST024",2024-11-01,1,315.72,5.7548,92,36.2,105.27,5.9,7.29
"ST024",2024-12-01,1,345.99,5.8464,92,41.29,103.56,6.09,5.3
"ST025",2022-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST025",2022-07-01,1,333.28,5.809,0,29.39,103.32,6.07,4.4
"ST025",2022-08-01,1,332.79,5.8075,0,28.54,102.91,6.1,3.92
"ST025",2022-09-01,1,293.17,5.6808,0,27.32,104.4,5.73,8.17
"ST025",2022-10-01,1,313.19,5.7468,0,26.56,101.17,6.12,5.78
"ST025",2022-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST025",2022-12-01,1,339.09,5.8263,15.9,28.75,103.08,5.33,5.54
"ST025",2023-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST025",2023-02-01,1,327.43,5.7913,12.35,28.33,102.3,5.68,7.69
"ST025",2023-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST025",2023-04-01,1,367.46,5.9066,21.46,30.32,100.98,5.46,6.52
"ST025",2023-05-01,1,399.62,5.9905,35.58,29.23,103.79,5.8,2.7
"ST025",2023-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST025",2023-07-01,1,378.34,5.9358,37.52,30.19,104.83,5.7,5.19
"ST025",2023-08-01,1,395.01,5.9789,43.03,30.86,104.39,5.67,3.72
"ST025",2023-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST025",2023-10-01,1,375.15,5.9273,44.92,33.32,102.6,6.48,7.24
"ST025",2023-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST025",2023-12-01,1,422.76,6.0468,54.18,33.71,103.37,5.61,8.16
"ST025",2024-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST025",2024-02-01,1,449.77,6.1087,64.35,35.37,103.13,6.53,7.77
"ST025",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST025",2024-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST025",2024-05-01,1,470.94,6.1547,78.42,37.01,104.72,5.2,3.6
"ST026",2022-06-01,1,243.81,5.4964,0,22.67,102.51,5.52,7.09
"ST026",2022-07-01,1,268.95,5.5945,0,26.41,103.16,5.33,2.7
"ST026",2022-08-01,1,240.75,5.4838,0,21.33,102.15,4.69,5.35
"ST026",2022-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST026",2022-10-01,1,255.94,5.5449,0,25.41,102.63,4.15,6.37
"ST026",2022-11-01,1,256.04,5.5453,0,27.94,101.81,3.68,6.38
"ST026",2022-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST026",2023-01-01,1,268.5,5.5928,0,28.44,102.73,5.68,7.71
"ST026",2023-02-01,1,261.74,5.5673,0,27.43,102.45,5.66,9.47
"ST026",2023-03-01,1,262.35,5.5697,0,28.26,101.72,5.2,6.58
"ST026",2023-04-01,1,251.77,5.5285,0,28.79,103.44,5.76,6.96
"ST026",2023-05-01,1,254.68,5.54,0,28.94,100.57,5.59,7.6
"ST026",2023-06-01,1,258.45,5.5547,0,26.64,101.66,6.02,4.93
"ST026",2023-07-01,1,272.28,5.6068,0,30.01,103.51,5.53,4.1
"ST026",2023-08-01,1,274.11,5.6135,0,30.44,102.54,4.15,4.52
"ST026",2023-09-01,1,279.09,5.6315,0,28.35,102.78,4.87,6.01
"ST026",2023-10-01,1,260.32,5.5619,0,27.15,103.96,5.06,7.56
"ST026",2023-11-01,1,291.05,5.6735,0,29.41,101.53,5.09,6.24
"ST026",2023-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST026",2024-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST026",2024-02-01,1,279.34,5.6324,0,32.76,101.64,5.69,9.6
"ST026",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST026",2024-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST026",2024-05-01,1,287.79,5.6622,0,31.63,105.26,6.12,4.72
"ST026",2024-06-01,1,284.82,5.6518,0,33.05,105.83,5.62,5.17
"ST026",2024-07-01,1,300.23,5.7045,0,34.9,105.78,5.26,5.33
"ST026",2024-08-01,1,290.89,5.6729,0,32.93,106.36,4.4,5.54
"ST026",2024-09-01,1,272.9,5.6091,0,32.5,106.2,4.38,7.06
"ST026",2024-10-01,1,286.56,5.6579,0,33.9,103.99,5.31,5.18
"ST026",2024-11-01,1,297.31,5.6948,0,32.02,104.61,3.97,6.64
"ST026",2024-12-01,1,325.49,5.7853,0,35.76,105.27,5.76,4.45
"ST027",2022-03-01,1,228.01,5.4294,0,20.37,100.61,6.33,7.03
"ST027",2022-04-01,1,240.74,5.4837,0,21.34,102.47,5.2,5.69
"ST027",2022-05-01,1,224.08,5.412,0,22.93,99.52,5.13,5.18
"ST027",2022-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST027",2022-07-01,1,226.58,5.4231,0,19.77,101.63,4.94,1.14
"ST027",2022-08-01,1,233.07,5.4514,0,20.65,101.74,5.2,1.79
"ST027",2022-09-01,1,227.4,5.4267,7.32,23.16,102.16,5.11,5.28
"ST027",2022-10-01,1,230.98,5.4424,9.33,23.5,102.04,5.4,5.11
"ST027",2022-11-01,1,221.64,5.4011,7.89,19.98,100.67,4.56,5.92
"ST027",2022-12-01,1,230.19,5.4389,9.16,26.55,99.24,4.23,6.57
"ST027",2023-01-01,1,243.86,5.4966,12.43,28.17,98.75,5.16,6.62
"ST027",2023-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST027",2023-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST027",2023-04-01,1,245.38,5.5028,21.89,22.56,100.49,5.13,5.82
"ST027",2023-05-01,1,251.62,5.5279,25.37,23.03,101.07,6.13,4.66
"ST027",2023-06-01,1,250.94,5.5252,25.46,26.13,101.62,5.17,5.26
"ST027",2023-07-01,1,257.51,5.5511,33.23,23.14,102.54,6.07,4.26
"ST027",2023-08-01,1,255.93,5.5449,34.17,25.89,102.55,5.19,5.6
"ST027",2023-09-01,1,256.23,5.5461,43.01,26.85,101.7,4.73,5.34
"ST027",2023-10-01,1,269.86,5.5979,52.56,26.04,100.52,5.19,3.97
"ST027",2023-11-01,1,277.85,5.6271,40.72,27.91,102.87,5.64,7.07
"ST027",2023-12-01,1,278.35,5.6289,51.09,29.08,100.96,5.33,7.73
"ST027",2024-01-01,1,269.73,5.5974,48.83,28.87,100.47,5.9,10.16
"ST027",2024-02-01,1,289.15,5.6669,57.5,23.52,103.02,5.21,6.69
"ST027",2024-03-01,1,301.58,5.709,69.6,28.54,101.9,5.78,4.96
"ST027",2024-04-01,1,280.81,5.6377,71.99,25.79,102.26,4.83,5.56
"ST027",2024-05-01,1,306.01,5.7236,74.75,28.94,101.05,5.75,5.62
"ST027",2024-06-01,1,308.54,5.7318,82.5,30.23,102.74,5.78,3.64
"ST027",2024-07-01,1,309.86,5.7361,80.67,29.1,104.45,3.85,3.53
"ST027",2024-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST027",2024-09-01,1,327.15,5.7904,88.61,33.73,104.1,5.57,6.19
"ST027",2024-10-01,1,317.07,5.7591,89.88,29.58,101.88,6.29,6.33
"ST027",2024-11-01,0,NA,NA,NA,NA,NA,NA,NA
"ST027",2024-12-01,1,306.31,5.7246,92,33.35,103.8,4.98,7.66
"ST028",2022-01-01,0,NA,NA,NA,NA,NA,NA,NA
"ST028",2022-02-01,0,NA,NA,NA,NA,NA,NA,NA
"ST028",2022-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST028",2022-04-01,1,185.91,5.2252,0,21.76,100.09,3.97,5.47
"ST028",2022-05-01,1,181.27,5.2,0,25.75,98.58,4.69,5.95
"ST028",2022-06-01,1,184.07,5.2153,0,23.92,100.62,4.01,5.53
"ST028",2022-07-01,1,187.76,5.2352,0,24.55,101.65,5.65,4.73
"ST028",2022-08-01,1,172.33,5.1494,0,20.85,102.38,4.76,4.95
"ST028",2022-09-01,1,170.27,5.1374,0,21.12,101.49,5.24,5.83
"ST028",2022-10-01,1,180.73,5.197,0,22.31,101.3,4.48,5.78
"ST028",2022-11-01,1,183.66,5.2131,0,24.74,101.41,4.76,5.72
"ST028",2022-12-01,1,181.33,5.2003,0,23.19,101,4.7,7.88
"ST028",2023-01-01,1,190.25,5.2483,0,24.73,102.4,4.02,6.2
"ST028",2023-02-01,1,184.84,5.2195,0,26.3,97.77,4.88,9.36
"ST028",2023-03-01,1,208.86,5.3417,0,24.67,101.21,5.22,5
"ST028",2023-04-01,1,205.31,5.3245,0,26.6,102.97,5.09,4.54
"ST028",2023-05-01,1,187.36,5.233,0,26.6,102.39,4.24,7.74
"ST028",2023-06-01,1,190.53,5.2498,0,26.98,102.78,4.12,5.51
"ST028",2023-07-01,1,190.1,5.2476,0,26.18,101.37,4.99,5.76
"ST028",2023-08-01,1,195.18,5.2739,0,27.2,103.98,3.97,3.85
"ST028",2023-09-01,1,192.53,5.2602,0,26.53,106.4,5.15,4.58
"ST028",2023-10-01,1,191.58,5.2553,0,27.55,102.68,5.62,5.78
"ST028",2023-11-01,1,188.12,5.2371,0,27.59,101.9,3.84,5.72
"ST028",2023-12-01,1,194.2,5.2689,0,29.15,102.34,5.13,6.24
"ST028",2024-01-01,1,188.53,5.2392,0,30.35,103.15,3.99,5.26
"ST028",2024-02-01,1,183.19,5.2105,0,32.08,102.78,5.62,9.13
"ST028",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST028",2024-04-01,1,203.87,5.3175,0,31.17,106.39,5.97,7.78
"ST028",2024-05-01,1,193.85,5.2671,0,29.31,105.09,3.69,6.48
"ST028",2024-06-01,1,192.51,5.2601,0,33.43,105.18,5.81,5.26
"ST028",2024-07-01,1,185.43,5.2227,0,28.59,102.71,4.97,5.37
"ST028",2024-08-01,1,189.52,5.2445,0,29.64,107.17,5.55,5.92
"ST028",2024-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST028",2024-10-01,1,198.09,5.2887,0,31.88,105.73,4.73,5.99
"ST028",2024-11-01,1,197.82,5.2874,0,33.03,106.7,5.94,6.77
"ST028",2024-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST029",2022-05-01,1,258.47,5.5548,0,33.66,98.77,8.14,5.84
"ST029",2022-06-01,1,255.23,5.5422,0,32.42,98.73,7.09,5.8
"ST029",2022-07-01,1,253.77,5.5364,0,31.84,100.6,8.05,3.93
"ST029",2022-08-01,1,275.64,5.6191,0,31.85,102.53,8.3,1.57
"ST029",2022-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST029",2022-10-01,1,271.69,5.6047,0,34.29,99.77,6.62,6.78
"ST029",2022-11-01,1,271.9,5.6054,0,31.89,101.42,7.46,6.65
"ST029",2022-12-01,1,278.77,5.6304,0,32.35,101.28,7.82,7.98
"ST029",2023-01-01,1,291.39,5.6747,0,31.27,101.64,8.5,4.34
"ST029",2023-02-01,1,268.74,5.5937,0,36.4,101.99,6.74,7.68
"ST029",2023-03-01,1,277.87,5.6271,0,35.49,101.98,7.04,6.27
"ST029",2023-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST029",2023-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST029",2023-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST029",2023-07-01,1,260.84,5.5639,0,35.72,103.79,7.16,4.79
"ST029",2023-08-01,1,257.95,5.5528,0,36.04,101.39,7.68,6.1
"ST029",2023-09-01,1,291.48,5.675,39.75,38.06,104.5,9.81,6.92
"ST029",2023-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST029",2023-11-01,1,327.2,5.7906,46.26,37.04,102.46,6.63,5.47
"ST029",2023-12-01,1,310.81,5.7392,55.14,40.42,101.3,7.31,7.91
"ST029",2024-01-01,1,321.75,5.7738,62.33,37.28,101.31,8.85,5.65
"ST029",2024-02-01,1,319.31,5.7662,61.63,39.64,100.5,8.19,7.39
"ST029",2024-03-01,1,324.88,5.7834,60.37,38.46,100.98,8.04,8.87
"ST029",2024-04-01,1,348.56,5.8538,69.99,40.97,103.99,7.64,6.88
"ST029",2024-05-01,0,NA,NA,NA,NA,NA,NA,NA
"ST029",2024-06-01,1,374.27,5.925,78.59,38.32,103.84,7.37,4.2
"ST029",2024-07-01,1,385.37,5.9542,84.64,39.78,103.07,8.11,3.69
"ST029",2024-08-01,1,379.34,5.9384,86.06,39.27,103.69,8.19,4.92
"ST029",2024-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST029",2024-10-01,1,358.51,5.882,88.79,40.9,102.62,7.98,7.64
"ST029",2024-11-01,1,359.27,5.8841,89.34,43.64,103.79,6.64,7.35
"ST029",2024-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST030",2022-05-01,1,207.51,5.3352,0,26.6,101.06,5.61,4.59
"ST030",2022-06-01,1,204.68,5.3214,0,24.45,101.46,6.36,7.78
"ST030",2022-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST030",2022-08-01,1,224.96,5.4159,0,24.26,100.69,5.12,3.78
"ST030",2022-09-01,1,234.83,5.4589,0,28.02,100.9,6.42,1.84
"ST030",2022-10-01,1,226.57,5.423,0,25.78,98.97,5.59,3.38
"ST030",2022-11-01,1,223.32,5.4086,9.02,26,99.39,5.53,7.01
"ST030",2022-12-01,1,201.15,5.3041,6.41,24.08,97.51,4.5,8.42
"ST030",2023-01-01,1,208.77,5.3412,7.23,22.84,100.16,5.79,11.42
"ST030",2023-02-01,1,246.55,5.5076,13.52,27.45,102.43,6.16,6.75
"ST030",2023-03-01,1,259.28,5.5579,18.69,29.91,99.44,6.22,5.46
"ST030",2023-04-01,1,251.79,5.5286,19.97,26.6,99.41,6.84,5.52
"ST030",2023-05-01,1,243.18,5.4938,20.62,22.68,103.18,4.95,4.36
"ST030",2023-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST030",2023-07-01,1,251.77,5.5285,36.95,29.49,103.66,6.04,3.28
"ST030",2023-08-01,1,255.08,5.5416,39.78,29.36,100.32,4.87,2.59
"ST030",2023-09-01,1,259.96,5.5605,41.03,28.73,102.53,6.23,4.37
"ST030",2023-10-01,1,258.94,5.5566,44.9,34.27,102.42,5.8,6.32
"ST030",2023-11-01,1,253.41,5.535,52.6,30.29,100.34,6.47,4.73
"ST030",2023-12-01,1,272.9,5.6091,56.41,29.62,101.21,6.04,6.71
"ST030",2024-01-01,1,284.75,5.6516,52.64,31.66,104.06,6.4,5.6
"ST030",2024-02-01,1,291.75,5.6759,61.78,32.15,101.64,5.81,5.78
"ST030",2024-03-01,1,315.3,5.7535,69,33.01,103.73,6.24,4.29
"ST030",2024-04-01,1,311.43,5.7412,72.19,32.81,104.15,5.24,4.43
"ST030",2024-05-01,1,294.68,5.6859,75.93,31.59,102.88,5.97,6.42
"ST030",2024-06-01,1,297.38,5.695,82.68,34.43,104.62,5.53,5.92
"ST030",2024-07-01,1,305.51,5.722,81.71,31.58,104.83,5.61,4.37
"ST030",2024-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST030",2024-09-01,1,322.27,5.7754,89.24,32.73,102.58,5.91,1.77
"ST030",2024-10-01,1,316.25,5.7565,89.04,35.1,104.25,5.55,4.62
"ST030",2024-11-01,1,318.23,5.7628,91.13,34.78,103.84,5.44,4.95
"ST030",2024-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST031",2022-04-01,1,363.93,5.897,0,28.48,99.98,7.18,5.5
"ST031",2022-05-01,1,341.4,5.833,0,29.44,101.04,5.81,5.94
"ST031",2022-06-01,1,344.65,5.8425,0,26.37,104.39,6.29,5.84
"ST031",2022-07-01,1,327.28,5.7908,0,28.26,104.16,4.81,4.9
"ST031",2022-08-01,1,350.21,5.8585,0,27.39,103.82,5.22,7.43
"ST031",2022-09-01,1,347.02,5.8494,0,27.09,102.04,6.31,3.96
"ST031",2022-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST031",2022-11-01,1,352.95,5.8663,0,30.98,102.16,4.46,3.33
"ST031",2022-12-01,1,346.45,5.8477,0,29.3,102.66,6.16,7.74
"ST031",2023-01-01,1,363.53,5.8959,14,27.85,100.39,7.21,5.65
"ST031",2023-02-01,1,376.57,5.9311,15.29,31.64,102.18,6.26,6.99
"ST031",2023-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST031",2023-04-01,1,384.94,5.9531,26.29,30.89,104.56,6.98,6.98
"ST031",2023-05-01,1,388.86,5.9632,22.29,32.19,105.54,5.98,4.58
"ST031",2023-06-01,0,NA,NA,NA,NA,NA,NA,NA
"ST031",2023-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST031",2023-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST031",2023-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST031",2023-10-01,1,400.58,5.9929,43.21,31.91,104.33,7.41,5.66
"ST031",2023-11-01,1,395.48,5.9801,43.08,31.25,101.8,5.21,5.32
"ST031",2023-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST031",2024-01-01,1,404.76,6.0033,50.61,36.72,103.72,4.76,7.59
"ST031",2024-02-01,1,420.74,6.042,54.09,33.76,102.77,6.72,8.27
"ST031",2024-03-01,1,430.86,6.0658,67.21,34.96,106.02,7.09,8.35
"ST031",2024-04-01,1,438.54,6.0834,69.29,33.44,102.93,6,5.59
"ST031",2024-05-01,1,453.04,6.116,73.45,36.54,106.23,6.14,6.15
"ST031",2024-06-01,1,451.71,6.1131,73.17,34.49,105.76,5.15,4.54
"ST031",2024-07-01,1,431.7,6.0677,78.89,33.97,106.39,5.54,6.75
"ST031",2024-08-01,1,449.9,6.109,82.95,37.82,104.54,6.18,6.22
"ST031",2024-09-01,1,488.94,6.1922,86.26,37.12,105.63,5.29,2.41
"ST031",2024-10-01,1,466.01,6.1442,87.74,36.25,105.28,6.06,7.41
"ST031",2024-11-01,1,497.09,6.2088,90.64,37.24,105.09,5.09,4.74
"ST031",2024-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2022-02-01,1,231.46,5.4444,0,22.46,100.83,5.14,5.61
"ST032",2022-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2022-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2022-05-01,1,256.92,5.5488,0,28.53,101.65,5.23,2.85
"ST032",2022-06-01,1,233.72,5.4541,0,27.18,101.03,4.95,7.55
"ST032",2022-07-01,1,234.59,5.4578,0,25.24,104.12,6.32,5.64
"ST032",2022-08-01,1,240.47,5.4826,0,25.96,102.31,5.82,3.77
"ST032",2022-09-01,1,233.36,5.4526,0,22.75,101.48,5.47,4.77
"ST032",2022-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2022-11-01,1,236.06,5.4641,0,25.66,102.09,6.14,5.45
"ST032",2022-12-01,1,235.78,5.4629,0,27.3,102.52,6.34,9.35
"ST032",2023-01-01,1,237.24,5.4691,0,27.54,103.59,5.72,6.86
"ST032",2023-02-01,1,231.04,5.4426,0,30.18,100.79,4.11,7.75
"ST032",2023-03-01,1,225.78,5.4196,7.53,24.74,103.8,5.95,7.91
"ST032",2023-04-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2023-05-01,1,234.62,5.458,8.47,31.86,102.37,6.28,8.55
"ST032",2023-06-01,1,241.3,5.486,16.17,29.82,102.94,6.33,6.32
"ST032",2023-07-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2023-08-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2023-09-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2023-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2023-11-01,1,248.92,5.5171,24.74,31.66,101.41,4.85,3.33
"ST032",2023-12-01,1,255.1,5.5417,36.7,31.27,102.59,6.59,7.05
"ST032",2024-01-01,1,267.3,5.5884,36.1,30.49,104.46,4.88,5.94
"ST032",2024-02-01,1,280.19,5.6355,36.24,33.4,103.15,4.99,7.08
"ST032",2024-03-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2024-04-01,1,271.9,5.6055,43.61,30.19,104.67,6.25,7.87
"ST032",2024-05-01,1,301.63,5.7092,56.76,35.92,105.01,6,4.88
"ST032",2024-06-01,1,294.54,5.6854,64.78,32.4,105.16,5.04,4.85
"ST032",2024-07-01,1,293.93,5.6833,60.72,33.2,106.65,4.98,5.96
"ST032",2024-08-01,1,315.45,5.754,74.97,31.91,103.4,4.48,2.75
"ST032",2024-09-01,1,328.12,5.7934,71.91,34.13,103.07,6.47,5.03
"ST032",2024-10-01,0,NA,NA,NA,NA,NA,NA,NA
"ST032",2024-11-01,1,295.43,5.6884,74.18,33.18,104.82,5.15,7.95
"ST032",2024-12-01,0,NA,NA,NA,NA,NA,NA,NA
"ST033",2022-01-01,0,NA,NA,NA,NA,NA,NA,NA
